SelectedTime,月份,日期,时刻,总能耗,1# 空调,2# 空调,1# 照明,2# 照明,t(C),h(kJ/kga),RH(%),当前时刻太阳辐射
2017/9/10 14:00,9,10,14,23.84,8.48,7.85,4.512,2.998,23.7,59.91,77,114
2017/9/10 15:00,9,10,15,25.2,9.86,7.59,4.784,2.966,23.4,60.35,80,91
2017/9/10 16:00,9,10,16,20.66,6.72,5.98,4.904,3.056,23.3,59.09,78,19
2017/9/10 17:00,9,10,17,15.77,3.36,5.14,4.568,2.702,23,57.21,76,0
2017/9/10 18:00,9,10,18,15.04,3.15,4.27,4.938666667,2.681333333,22.8,56.58,76,0
2017/9/10 19:00,9,10,19,14.33,2.93,3.42,5.309333333,2.670666667,22.7,56.72,77,0
2017/9/10 20:00,9,10,20,13.61,2.72,2.56,5.68,2.65,22.5,58.76,83,0
2017/9/10 21:00,9,10,21,12.79,2.78,3.23,4.8,1.98,22.5,58.76,83,0
2017/9/11 7:00,9,11,7,30.27,3.26,11.27,8.528,7.212,23.2,59.69,80,211
2017/9/11 8:00,9,11,8,63.99,13.38,22.91,15.648,12.052,24.8,58.45,67,349
2017/9/11 9:00,9,11,9,64.46,13.68,23.39,15.491,11.899,24.8,58.96,68,464
2017/9/11 10:00,9,11,10,64.92,13.98,23.86,15.334,11.746,25.5,58.49,63,501
2017/9/11 11:00,9,11,11,65.39,14.28,24.34,15.177,11.593,25.7,59.1,63,227
2017/9/11 12:00,9,11,12,65.86,14.58,24.82,15.02,11.44,25.7,60.18,65,289
2017/9/11 13:00,9,11,13,66.32,14.88,25.29,14.863,11.287,26.6,59.61,59,417
2017/9/11 14:00,9,11,14,66.79,15.18,25.77,14.706,11.134,26.4,60.13,61,353
2017/9/11 15:00,9,11,15,67.26,15.48,26.25,14.549,10.981,25.7,50.53,47,236
2017/9/11 16:00,9,11,16,67.72,15.78,26.72,14.392,10.828,25,45.22,40,92
2017/9/11 17:00,9,11,17,46.45,11.26,15.44,11.352,8.398,23.9,42.33,39,0
2017/9/11 18:00,9,11,18,32.65,8.96,7.48,9.608,6.602,22.8,40.47,40,0
2017/9/11 19:00,9,11,19,26.25,8.96,3.1,8.76,5.43,21.9,39.45,42,0
2017/9/11 20:00,9,11,20,24.63,8.42,2.97,8.12,5.12,21.4,38.41,42,0
2017/9/11 21:00,9,11,21,17.47,4,2.85,7.432,3.188,21,37.59,42,0
2017/9/12 7:00,9,12,7,28.38,7.74,7.33,8.184,5.126,22.6,44.44,50,253
2017/9/12 8:00,9,12,8,42.03,8.42,10,14.728,8.882,24.4,44.39,41,394
2017/9/12 9:00,9,12,9,34.84,3.04,10.79,13.592,7.418,25,50.32,50,504
2017/9/12 10:00,9,12,10,40.32,6.78,12.35,13.704,7.486,25.4,52.92,53,649
2017/9/12 11:00,9,12,11,52.26,10.18,20.17,14.016,7.894,25.7,54.8,55,342
2017/9/12 12:00,9,12,12,43.96,10.46,17.29,9.936,6.274,25.7,52.66,51,252
2017/9/12 13:00,9,12,13,60.44,16.96,22.86,12.92,7.7,26.2,56.2,55,573
2017/9/12 14:00,9,12,14,70.95,19.3,26.63,14.936,10.084,26.4,50.08,43,408
2017/9/12 15:00,9,12,15,74.88,17.98,31.23,14.816,10.854,26.2,48.5,41,271
2017/9/12 16:00,9,12,16,60.4,11.94,23.28,14.232,10.948,25.8,50.24,46,95
2017/9/12 17:00,9,12,17,39.51,8.96,12.59,10.64,7.32,24.4,50.29,53,0
2017/9/12 18:00,9,12,18,22.85,5.28,4.01,8.608,4.952,23.2,49.99,59,0
2017/9/12 19:00,9,12,19,18.82,3.42,2.96,8.16,4.28,22.1,50.55,67,0
2017/9/12 20:00,9,12,20,17.27,3.14,2.97,7.104,4.056,21.8,52.26,73,0
2017/9/12 21:00,9,12,21,20.87,2.84,2.9,9.253333333,5.876666667,21.4,51.1,73,0
2017/9/13 7:00,9,13,7,30.32,2.49,8.73,11.40266667,7.697333333,20.3,48,73,223
2017/9/13 8:00,9,13,8,35.36,2.4,9.9,13.552,9.508,22.5,43.77,49,383
2017/9/13 9:00,9,13,9,38.58,7.94,8.02,15.096,7.524,23.1,44.27,47,476
2017/9/13 10:00,9,13,10,39.5,7.36,9.41,14.72,8.01,23.2,46.78,52,468
2017/9/13 11:00,9,13,11,36.06,6.78,8.42,12.664,8.196,23.1,45.63,50,496
2017/9/13 12:00,9,13,12,40.05,10.18,12.48,10.064,7.326,23.9,47.57,50,569
2017/9/13 13:00,9,13,13,48.17,12.32,16.55,10.848,8.452,23.7,48.02,52,481
2017/9/13 14:00,9,13,14,54.09,14.4,18.17,12.616,8.904,23.5,48.92,55,374
2017/9/13 15:00,9,13,15,48.74,11.26,15.56,12.912,9.008,23.4,49.59,57,229
2017/9/13 16:00,9,13,16,43.51,10.18,10.49,13.848,8.992,22.7,49.56,61,87
2017/9/13 17:00,9,13,17,34.03,8.16,8.13,11.616,6.124,22,49.42,65,0
2017/9/13 18:00,9,13,18,19.5,2.88,4.55,7.576,4.494,21.6,49.59,68,0
2017/9/13 19:00,9,13,19,17.41,2.08,4.59,6.656,4.084,21.4,50.27,71,0
2017/9/13 20:00,9,13,20,17.09,2.94,3.93,6.52,3.7,21.5,50.97,72,0
2017/9/13 21:00,9,13,21,16.17,3.04,4.67,6.032,2.428,21.4,51.1,73,0
2017/9/14 7:00,9,14,7,26.98,5.92,7.8,8.072,5.188,23.6,62.93,84,165
2017/9/14 8:00,9,14,8,67.8,34.5,8.18,15.168,9.952,24.8,63.05,76,292
2017/9/14 9:00,9,14,9,58.51,26.78,8.57,14.936,8.224,24.2,62.54,79,176
2017/9/14 10:00,9,14,10,57.01,23.84,9.19,15.608,8.372,25,60.1,69,419
2017/9/14 11:00,9,14,11,56.42,22.98,10.39,15.4,7.65,25.3,63.69,74,279
2017/9/14 12:00,9,14,12,60.57,24,16.97,12.672,6.928,25.4,63.5,73,292
2017/9/14 13:00,9,14,13,76.52,30.14,23.58,14.52,8.28,25.4,60.84,68,402
2017/9/14 14:00,9,14,14,78.5,30.02,22.26,16.016,10.204,25.3,61.58,70,301
2017/9/14 15:00,9,14,15,81.21,34.72,19.23,17.296,9.964,24.8,60.49,71,84
2017/9/14 16:00,9,14,16,73.94,29.18,17.79,17.368,9.602,24.1,60.73,76,52
2017/9/14 17:00,9,14,17,56.45,21.12,13.29,14.336,7.704,23,58.58,79,0
2017/9/14 18:00,9,14,18,50.54,18.05,11.22,13.1168,8.1532,22.5,57.87,81,0
2017/9/14 19:00,9,14,19,44.63,14.98,9.16,11.8976,8.5924,22.3,55.92,78,0
2017/9/14 20:00,9,14,20,38.71,11.9,7.09,10.6784,9.0416,22.1,54.86,77,0
2017/9/14 21:00,9,14,21,32.8,8.83,5.02,9.4592,9.4908,21.8,53.95,77,0
2017/9/15 7:00,9,15,7,46.34,19.1,9.06,8.24,9.94,22.9,57.8,78,232
2017/9/15 8:00,9,15,8,79.5,33.7,16.42,15.672,13.708,23.3,56.29,72,264
2017/9/15 9:00,9,15,9,76.26,33.82,15.44,15.744,11.256,24.2,56.62,67,420
2017/9/15 10:00,9,15,10,75.47,36,12.23,16.256,10.984,24.8,54.88,60,496
2017/9/15 11:00,9,15,11,67.67,32.32,10.15,13.952,11.248,24.4,57.23,67,464
2017/9/15 12:00,9,15,12,70.64,31.57,13.56,14.49066667,11.01933333,24,56.02,67,285
2017/9/15 13:00,9,15,13,73.6,30.83,16.95,15.02933333,10.79066667,23.9,55.24,66,171
2017/9/15 14:00,9,15,14,76.57,30.08,20.36,15.568,10.562,23.7,56.56,70,194
2017/9/15 15:00,9,15,15,77.96,31.94,19.21,16.28,10.53,23.2,55.52,71,75
2017/9/15 16:00,9,15,16,66.37,22.94,16.79,15.928,10.712,22.6,54.18,72,30
2017/9/15 17:00,9,15,17,35.68,9.54,7.16,11.208,7.772,22.3,55.92,78,0
2017/9/15 18:00,9,15,18,27.96,8.48,5.7,8.328,5.452,21.8,55.22,80,0
2017/9/15 19:00,9,15,19,26.19,7.68,5.73,7.744,5.036,21.4,55.23,83,0
2017/9/15 20:00,9,15,20,22.53,6.46,5.43,7.008,3.632,21.4,56.06,85,0
2017/9/15 21:00,9,15,21,17.31,5.86,3.23,5.512,2.708,21.5,55.97,84,0
2017/9/16 7:00,9,16,7,15.32,5.6,3.08,4.368,2.272,22.7,54.03,71,214
2017/9/16 8:00,9,16,8,18.14,6.24,4.48,4.624,2.796,24,57.97,71,235
2017/9/16 9:00,9,16,9,21.84,6.5,7.64,4.64,3.06,25,58.03,65,196
2017/9/16 10:00,9,16,10,25.18,7.68,9.12,4.776,3.604,24.2,56.13,66,589
2017/9/16 11:00,9,16,11,27.92,8.54,10.95,5.16,3.27,24.1,55.35,65,518
2017/9/16 12:00,9,16,12,24.64,7.78,8.57,4.68,3.61,24.4,55.24,63,630
2017/9/16 13:00,9,16,13,24.84,8.38,8.57,4.96,2.93,23.9,54.28,64,357
2017/9/16 14:00,9,16,14,22.47,6.82,7.72,5.256,2.674,23.6,54.84,67,385
2017/9/16 15:00,9,16,15,21.3,8.22,4.82,5.776,2.484,23.2,54.6,69,103
2017/9/16 16:00,9,16,16,20.36,7.3,5.08,5.632,2.348,22.7,53.13,69,35
2017/9/16 17:00,9,16,17,17.66,6.56,3.53,5.088,2.482,22.3,52.85,71,0
2017/9/16 18:00,9,16,18,16.39,5.5,3.48,5.064,2.346,22.3,53.29,72,0
2017/9/16 19:00,9,16,19,16.64,5.44,3.62,4.816,2.764,22.3,53.73,73,0
2017/9/16 20:00,9,16,20,17.55,5.54,4,5.04,2.97,22.2,55.17,77,0
2017/9/16 21:00,9,16,21,17.87,5.44,4.51,5.008,2.912,22.1,53.57,74,0
2017/9/17 7:00,9,17,7,17.94,5.18,5.07,4.872,2.818,21.1,52.27,78,212
2017/9/17 8:00,9,17,8,21.53,5.86,7.53,5.04,3.1,22.5,50.79,65,360
2017/9/17 9:00,9,17,9,23.63,6.4,8.36,5.224,3.646,24.3,51.99,57,470
2017/9/17 10:00,9,17,10,27.23,8.38,9.53,5.744,3.576,24.1,50,54,558
2017/9/17 11:00,9,17,11,27.15,9.06,8.75,5.592,3.748,24.2,53.19,60,608
2017/9/17 12:00,9,17,12,23.49,8,7.44,5.168,2.882,23.9,52.84,61,567
2017/9/17 13:00,9,17,13,27.58,10.4,8.51,5.496,3.174,27.8,56.59,48,500
2017/9/17 14:00,9,17,14,23.6,9.98,5.31,5.392,2.918,24.2,54.66,63,382
2017/9/17 15:00,9,17,15,24.26,7.68,7.88,5.672,3.028,23.4,53.79,66,52
2017/9/17 16:00,9,17,16,23.71,6.82,8.22,5.496,3.174,22.7,53.13,69,18
2017/9/17 17:00,9,17,17,20.66,5.92,6.52,5.48,2.74,22.1,52.7,72,0
2017/9/17 18:00,9,17,18,20.66,5.63,5.97,5.882666667,3.177333333,21.5,52.22,75,0
2017/9/17 19:00,9,17,19,20.66,5.34,5.41,6.285333333,3.624666667,21.5,53.46,78,0
2017/9/17 20:00,9,17,20,20.68,5.06,4.86,6.688,4.072,20.4,51.77,82,0
2017/9/17 21:00,9,17,21,18.81,4.86,5.59,5.36,3,19.9,51.03,84,0
2017/9/18 7:00,9,18,7,28.35,3.62,10.04,7.792,6.898,23.2,50.91,61,243
2017/9/18 8:00,9,18,8,49.1,7.1,14.35,16.456,11.194,24.5,51.04,54,386
2017/9/18 9:00,9,18,9,53.6,10.56,16.73,16.688,9.622,25.8,55.08,55,496
2017/9/18 10:00,9,18,10,60.84,11.84,21.28,17.032,10.688,25.3,55.27,58,564
2017/9/18 11:00,9,18,11,57.47,10.98,21.75,15.384,9.356,25.2,54.99,58,595
2017/9/18 12:00,9,18,12,54.16,12.64,23.45,10.392,7.678,25.8,56.7,58,570
2017/9/18 13:00,9,18,13,65.62,18.08,26.46,11.504,9.576,24.7,58.14,67,496
2017/9/18 14:00,9,18,14,69.48,20,23.96,14.688,10.832,25.3,53.7,55,385
2017/9/18 15:00,9,18,15,66.78,16.32,26.25,14.248,9.962,24.7,53.59,58,246
2017/9/18 16:00,9,18,16,58.49,14.56,19.13,15.232,9.568,23.8,54.47,65,90
2017/9/18 17:00,9,18,17,39.27,9.76,10.69,11.376,7.444,22.6,53.73,71,0
2017/9/18 18:00,9,18,18,25.19,6.46,5.2,8.248,5.282,22.2,54.3,75,0
2017/9/18 19:00,9,18,19,20.14,4.74,2.64,7.752,5.008,22.2,54.73,76,0
2017/9/18 20:00,9,18,20,18.95,5.28,2.06,7.552,4.058,22.2,55.17,77,0
2017/9/18 21:00,9,18,21,18.12,6.08,2.54,6.448,3.052,22.3,52.85,71,0
2017/9/19 7:00,9,19,7,26.21,6.08,7.65,7.208,5.272,24.1,52.91,60,229
2017/9/19 8:00,9,19,8,49.86,10.72,15.18,13.752,10.208,25.3,46.93,42,381
2017/9/19 9:00,9,19,9,52.38,11.94,17.06,14.096,9.284,26.7,46.3,35,497
2017/9/19 10:00,9,19,10,50.88,11.42,15.4,15.176,8.884,26.7,42.94,29,566
2017/9/19 11:00,9,19,11,48.75,11.68,15.21,13.368,8.492,27.5,39.26,20,594
2017/9/19 12:00,9,19,12,44.59,12.16,15.69,9.184,7.556,27.3,38.34,19,582
2017/9/19 13:00,9,19,13,61.26,22.02,19.99,10.576,8.674,26.9,38.81,21,510
2017/9/19 14:00,9,19,14,78.87,28.8,25.58,12.216,12.274,27.1,42.01,26,400
2017/9/19 15:00,9,19,15,70.27,25.02,20.15,12.536,12.564,26.2,43.04,31,253
2017/9/19 16:00,9,19,16,66.55,23.36,17.32,13.336,12.534,25.5,44.25,36,91
2017/9/19 17:00,9,19,17,50.27,17.6,11.91,10.976,9.784,24.4,45.37,43,0
2017/9/19 18:00,9,19,18,33.99,11.84,6.51,8.616,7.024,22.5,41.15,43,0
2017/9/19 19:00,9,19,19,17.71,6.08,1.1,6.256,4.274,21.5,38.2,41,0
2017/9/19 20:00,9,19,20,19.36,6.88,1.88,6.792,3.808,20.9,36.99,41,0
2017/9/19 21:00,9,19,21,18.4,5.18,2.86,6.672,3.688,20.5,35.42,39,0
2017/9/20 7:00,9,20,7,21.97,2.72,5.17,7.552,6.528,19.8,37.38,48,249
2017/9/20 8:00,9,20,8,42.7,10.3,8.16,13.816,10.424,21.2,40,47,386
2017/9/20 9:00,9,20,9,39.89,10.4,7.52,13.52,8.45,22,41.34,46,483
2017/9/20 10:00,9,20,10,43.17,10.02,9.72,14.136,9.294,22.2,41.36,45,533
2017/9/20 11:00,9,20,11,41.89,12,9.1,12.928,7.862,22.4,41.37,44,473
2017/9/20 12:00,9,20,12,40.93,11.74,12.45,9.56,7.18,23.3,42.44,42,580
2017/9/20 13:00,9,20,13,53.12,16.48,16.82,11.36,8.46,23.6,43.09,42,503
2017/9/20 14:00,9,20,14,73.5,30.5,15.79,14.048,13.162,23.5,41.49,39,358
2017/9/20 15:00,9,20,15,66.89,24.8,14.74,14.656,12.694,23.7,43.31,42,240
2017/9/20 16:00,9,20,16,76.18,38.78,10.89,14.696,11.814,22.6,41.8,44,82
2017/9/20 17:00,9,20,17,58.07,33.28,3.89,11.6,9.3,21.2,44.03,57,0
2017/9/20 18:00,9,20,18,46.41,26.82,2.8,8.84,7.95,20.5,42.35,57,0
2017/9/20 19:00,9,20,19,36.95,19.2,4.21,7.816,5.724,20,42.66,61,0
2017/9/20 20:00,9,20,20,30.18,13.34,4.42,7.384,5.036,19.6,41.7,61,0
2017/9/20 21:00,9,20,21,17.7,1.86,5.44,6.712,3.688,19,41.32,64,0
2017/9/21 7:00,9,21,7,24.43,5.02,6.87,7.112,5.428,21.8,43.83,53,240
2017/9/21 8:00,9,21,8,42.35,8.58,8.54,14.64,10.59,22.6,47.97,58,372
2017/9/21 9:00,9,21,9,38.93,8.38,6.53,14.656,9.364,23.3,48.41,55,479
2017/9/21 10:00,9,21,10,39.33,10.08,6.34,13.888,9.022,24,47.33,49,548
2017/9/21 11:00,9,21,11,37.45,10.08,6.26,13.4,7.71,24.4,48.81,50,572
2017/9/21 12:00,9,21,12,40.93,12.48,10.81,11.064,6.576,24,50.7,56,548
2017/9/21 13:00,9,21,13,59.95,20.16,16.78,13.832,9.178,23.7,53.23,63,475
2017/9/21 14:00,9,21,14,70.88,22.66,22.39,15.568,10.262,24.2,54.66,63,361
2017/9/21 15:00,9,21,15,76.7,29.92,20.07,15.888,10.822,23.2,53.21,66,214
2017/9/21 16:00,9,21,16,60.05,21.42,15.35,13.69066667,9.589333333,22.6,52.4,68,63
2017/9/21 17:00,9,21,17,43.38,12.92,10.61,11.49333333,8.356666667,22,51.98,71,0
2017/9/21 18:00,9,21,18,26.73,4.42,5.89,9.296,7.124,22,51.13,69,0
2017/9/21 19:00,9,21,19,15.64,2.46,1.12,6.632,5.428,21.9,52.12,72,0
2017/9/21 20:00,9,21,20,15.39,3.04,1.85,6.992,3.508,22,53.7,75,0
2017/9/21 21:00,9,21,21,11.68,2.18,1.89,5.296,2.314,22.4,55.79,77,0
2017/9/22 7:00,9,22,7,25.24,3.14,5.36,9.208,7.532,20.9,54.08,84,0
2017/9/22 8:00,9,22,8,45.36,4.38,10.17,17.696,13.114,21.7,55.34,81,302
2017/9/22 9:00,9,22,9,44.28,5.76,10.6,16.224,11.696,22.5,56.54,78,352
2017/9/22 10:00,9,22,10,44.71,5.76,10.7,15.848,12.402,23.5,58.32,75,517
2017/9/22 11:00,9,22,11,42.02,5.38,9.58,15.016,12.044,22.6,55.52,75,150
2017/9/22 12:00,9,22,12,39.28,6.4,10.24,12.672,9.968,22.8,57.94,79,207
2017/9/22 13:00,9,22,13,52.21,12.64,15.32,13.928,10.322,23.7,58.48,74,228
2017/9/22 14:00,9,22,14,76.04,28.54,16.4,19.608,11.492,24.7,59.16,69,200
2017/9/22 15:00,9,22,15,76.06,34.08,14.15,16.488,11.342,24.3,56.92,67,142
2017/9/22 16:00,9,22,16,68.74,29.86,11.89,16.32,10.67,23.4,54.25,67,51
2017/9/22 17:00,9,22,17,59.51,25.12,11.67,14.04,8.68,22.7,51.34,65,0
2017/9/22 18:00,9,22,18,27.64,5.18,7.65,9.344,5.466,22.2,50.4,66,0
2017/9/22 19:00,9,22,19,21.83,3.94,6.3,7.464,4.126,21.8,46.35,59,0
2017/9/22 20:00,9,22,20,20.78,4,6.22,6.96,3.6,21.2,44.03,57,0
2017/9/22 21:00,9,22,21,15.72,3.68,3.6,5.648,2.792,21.2,42.02,52,0
2017/9/23 7:00,9,23,7,9.76,1.92,1.1,4.368,2.372,22.2,53.86,74,185
2017/9/23 8:00,9,23,8,11.26,2.4,1.88,4.6,2.38,23,53.1,67,379
2017/9/23 9:00,9,23,9,15.88,4.86,3.84,4.696,2.484,23.4,52.85,64,485
2017/9/23 10:00,9,23,10,14.8,4.8,2.8,4.592,2.608,24.3,49.54,52,571
2017/9/23 11:00,9,23,11,13.63,5.12,1.17,4.696,2.644,24.9,51.59,53,598
2017/9/23 12:00,9,23,12,15.51,4.32,3.2,4.816,3.174,24.6,51.31,54,579
2017/9/23 13:00,9,23,13,19.06,6.56,4.31,4.976,3.214,24.9,49.05,48,509
2017/9/23 14:00,9,23,14,19.46,7.62,3.26,5.344,3.236,24.4,46.35,45,388
2017/9/23 15:00,9,23,15,16.22,5.66,2.49,5.128,2.942,23.9,43.28,41,237
2017/9/23 16:00,9,23,16,15.92,5.38,2.24,5.456,2.844,22.9,47.39,55,47
2017/9/23 17:00,9,23,17,15.61,5.09,1.99,5.784,2.746,22.2,47.8,60,0
2017/9/23 18:00,9,23,18,15.3,4.8,1.74,6.112,2.648,21.9,47.87,62,0
2017/9/23 19:00,9,23,19,12.57,3.52,1.36,5.24,2.45,22,50.27,67,0
2017/9/23 20:00,9,23,20,12.64,2.98,2.89,4.992,1.778,22.1,49.26,64,0
2017/9/23 21:00,9,23,21,12.2,2.78,2.75,4.896,1.774,21.9,54.25,77,0
2017/9/24 7:00,9,24,7,11.95,3.2,1.93,4.544,2.276,23.1,63.07,88,174
2017/9/24 8:00,9,24,8,15.75,4.8,3.29,4.744,2.916,23.4,62.71,85,127
2017/9/24 9:00,9,24,9,16.58,4.96,2.92,5.128,3.572,24,62.36,80,156
2017/9/24 10:00,9,24,10,15.74,5.28,2.56,5.328,2.572,23.5,61.63,82,87
2017/9/24 11:00,9,24,11,14.6,4.06,3.01,5.04,2.49,26,64.98,72,508
2017/9/24 12:00,9,24,12,14.05,3.84,2.67,5.168,2.372,27.4,63.24,61,451
2017/9/24 13:00,9,24,13,22.34,6.02,8.7,5.104,2.516,27.3,63.52,62,399
2017/9/24 14:00,9,24,14,23.5,5.76,8.83,5.656,3.254,28.2,62.05,55,278
2017/9/24 15:00,9,24,15,18.75,3.68,6.24,5.392,3.438,27.6,60.25,55,151
2017/9/24 16:00,9,24,16,17.15,3.9,4.59,5.44,3.22,25.8,61.03,66,13
2017/9/24 17:00,9,24,17,20.33,5.06,5.73,6.056,3.484,24.6,62.38,76,0
2017/9/24 18:00,9,24,18,20.7,4.22,5.61,7.064,3.806,22.9,60.08,83,0
2017/9/24 19:00,9,24,19,17.73,3.3,4.2,6.576,3.654,21.7,57.87,87,0
2017/9/24 20:00,9,24,20,15.12,2.4,2.94,6.752,3.028,21.4,55.23,83,0
2017/9/24 21:00,9,24,21,13.86,3.36,2.87,5.192,2.438,21.6,55.44,82,0
2017/9/25 7:00,9,25,7,27.9,4.64,8.13,8.112,7.018,22.7,59.87,84,57
2017/9/25 8:00,9,25,8,60.66,15.84,18.32,14.728,11.772,23.8,60.24,77,301
2017/9/25 9:00,9,25,9,63.57,15.68,22.5,14.768,10.622,24.6,61.37,74,327
2017/9/25 10:00,9,25,10,63.55,16.48,21.45,14.704,10.916,24.6,61.37,74,640
2017/9/25 11:00,9,25,11,60.38,16.26,20.15,14.216,9.754,24.2,60.07,74,288
2017/9/25 12:00,9,25,12,59.34,15.87,19.06,14.5824,9.8276,24.2,59.09,72,290
2017/9/25 13:00,9,25,13,58.3,15.48,17.96,14.9488,9.9112,23,58.12,78,198
2017/9/25 14:00,9,25,14,57.24,15.08,16.86,15.3152,9.9848,23.4,57.06,73,137
2017/9/25 15:00,9,25,15,56.2,14.69,15.76,15.6816,10.0684,23.1,59.37,80,61
2017/9/25 16:00,9,25,16,55.16,14.3,14.67,16.048,10.142,22.4,58.44,83,30
2017/9/25 17:00,9,25,17,40.87,10.98,9.67,12.688,7.532,22.1,53.13,73,0
2017/9/25 18:00,9,25,18,28.95,8.32,3.41,11.48,5.74,22,58,85,0
2017/9/25 19:00,9,25,19,24.97,6.24,3.71,9.896,5.124,22.1,59.63,88,0
2017/9/25 20:00,9,25,20,19.1,1.98,3.89,8.584,4.646,22.1,59.63,88,0
2017/9/25 21:00,9,25,21,16.09,3.52,3.27,6.216,3.084,22,59.3,88,0
2017/9/26 7:00,9,26,7,23.65,4.8,7.57,6.96,4.32,22,58,85,111
2017/9/26 8:00,9,26,8,51.32,11.14,13.91,15.208,11.062,23,57.21,76,243
2017/9/26 9:00,9,26,9,46.88,9.82,13.1,14.864,9.096,23.1,58.9,79,298
2017/9/26 10:00,9,26,10,42.26,10.08,8.51,14.696,8.974,22.1,57.03,82,164
2017/9/26 11:00,9,26,11,34.01,7.52,4.9,13.528,8.062,22.4,57.11,80,128
2017/9/26 12:00,9,26,12,36.9,7.95,5.98,14.39733333,8.572666667,22,56.71,82,50
2017/9/26 13:00,9,26,13,39.78,8.37,7.06,15.26666667,9.083333333,21.9,57.68,85,48
2017/9/26 14:00,9,26,14,42.67,8.8,8.13,16.136,9.604,21.7,57.87,87,19
2017/9/26 15:00,9,26,15,42.03,9.7,5.72,16.16,10.45,20.5,52.85,84,21
2017/9/26 16:00,9,26,16,36.88,6.24,4.43,15.384,10.826,19.2,51.13,90,2
2017/9/26 17:00,9,26,17,25.83,3.1,3.2,11.696,7.834,17.3,42.04,79,0
2017/9/26 18:00,9,26,18,19.98,2.18,2.57,10.224,5.006,16.2,37.17,72,0
2017/9/26 19:00,9,26,19,13.81,1.82,1.02,7.64,3.33,16.2,36.29,69,0
2017/9/26 20:00,9,26,20,12.77,1.92,0.91,6.632,3.308,16.1,34.31,63,0
2017/9/26 21:00,9,26,21,11.38,1.92,0.97,5.464,3.026,16.4,34.08,60,0
2017/9/27 7:00,9,27,7,18.4,1.54,2.48,8.504,5.876,15.5,22.46,25,272
2017/9/27 8:00,9,27,8,25.9,1.6,0.83,13.992,9.478,16.1,23.05,24,228
2017/9/27 9:00,9,27,9,22.99,1.5,0.86,12.952,7.678,17,24.37,24,279
2017/9/27 10:00,9,27,10,25.53,2.24,2.91,13.008,7.372,18,25.85,24,342
2017/9/27 11:00,9,27,11,24.48,2.18,2.96,12.56,6.78,19.7,28.09,23,408
2017/9/27 12:00,9,27,12,37.8,17.02,4,11.192,5.588,20.3,28.26,21,479
2017/9/27 13:00,9,27,13,42.53,16,7.15,11.992,7.388,20.9,29.16,21,231
2017/9/27 14:00,9,27,14,44.44,12.96,8.26,14.44,8.78,20.4,29.92,25,218
2017/9/27 15:00,9,27,15,44.07,12.26,7.51,15.68,8.62,20.5,29.32,23,197
2017/9/27 16:00,9,27,16,39.86,8.22,7.53,15.784,8.326,19.4,29.76,29,45
2017/9/27 17:00,9,27,17,28.85,2.18,6.95,12.784,6.936,18.5,31.98,40,0
2017/9/27 18:00,9,27,18,18.97,1.98,2.91,9.76,4.32,17.7,31.15,42,0
2017/9/27 19:00,9,27,19,18.39,1.76,2.8,9.688,4.142,17.1,30.04,42,0
2017/9/27 20:00,9,27,20,16.8,1.6,1.36,9.256,4.584,16.8,30.4,45,0
2017/9/27 21:00,9,27,21,15.12,1.76,1.28,8.056,4.024,16.7,30.81,47,0
2017/9/28 7:00,9,28,7,19.3,1.54,4.6,8.328,4.832,14.7,25.5,41,233
2017/9/28 8:00,9,28,8,31.12,1.5,4.98,14.352,10.288,15.2,24.73,35,385
2017/9/28 9:00,9,28,9,29.95,1.44,5.04,14.896,8.574,16,25.47,33,506
2017/9/28 10:00,9,28,10,33.48,1.54,6.4,16.592,8.948,16.6,27.34,36,573
2017/9/28 11:00,9,28,11,33.14,3.48,5.35,16.216,8.094,17,27.41,34,587
2017/9/28 12:00,9,28,12,32.81,5.42,4.3,15.84,7.25,17.7,26.36,27,572
2017/9/28 13:00,9,28,13,32.46,7.36,3.24,15.464,6.396,18.3,26.64,25,500
2017/9/28 14:00,9,28,14,46.26,10.14,8.01,19.592,8.518,17.8,25.23,23,384
2017/9/28 15:00,9,28,15,45.94,11.46,6.3,19.064,9.116,18.2,26.15,24,228
2017/9/28 16:00,9,28,16,44,10.56,6.46,17.432,9.548,17.6,26.2,27,65
2017/9/28 17:00,9,28,17,26.86,3.36,5.08,10.776,7.644,16.8,24.97,27,0
2017/9/28 18:00,9,28,18,20.37,1.44,3.96,9.568,5.402,16.3,25.38,31,0
2017/9/28 19:00,9,28,19,21.11,1.44,3.66,10.568,5.442,15.2,25.01,36,0
2017/9/28 20:00,9,28,20,19.4,1.34,4.48,8.04,5.54,15.8,26,36,0
2017/9/28 21:00,9,28,21,13.72,1.44,3.11,5.896,3.274,15.9,26.73,38,0
2017/9/29 7:00,9,29,7,17.39,1.34,1.61,7.784,6.656,19.3,40.26,59,208
2017/9/29 8:00,9,29,8,25.67,1.38,2.51,12.24,9.54,19.9,39.45,53,358
2017/9/29 9:00,9,29,9,25.48,1.5,3.55,12.024,8.406,20.1,36.9,45,491
2017/9/29 10:00,9,29,10,24.9,1.38,2.74,12.496,8.284,20.8,38.35,45,501
2017/9/29 11:00,9,29,11,27.8,2.94,4.84,11.352,8.668,21.3,38.6,43,515
2017/9/29 12:00,9,29,12,23.46,5.12,3.24,8.8,6.3,21.4,43.7,55,330
