Datetime,total_value,VRF1_value,VRF2_value,lighting1_value,lighting2_value,temperature,enthalpy,relative_humidity,radiation,Hour,DayOfWeek,Quarter,Month,Year,DayOfYear,DayOfMonth,WeekOfYear,DayOfYearFloat,Time_state,Working_state,lighting2_value_SECF
2016-07-19 11:00:00,51.2,11.6,19.18,12.08,8.34,25.4,66.7,79,384.0,11,1,3,7,2016,201,19,29,201.45833333333334,1,1,7.9433333333333325
2016-07-19 12:00:00,59.42,26.24,15.39,10.536,7.254,25.1,63.55,75,467.0,12,1,3,7,2016,201,19,29,201.5,1,1,6.734666666666667
2016-07-19 13:00:00,66.88,28.96,14.4,11.464,12.056,24.8,64.08,78,501.0,13,1,3,7,2016,201,19,29,201.54166666666666,1,1,8.298
2016-07-19 14:00:00,78.34,31.44,20.64,13.648,12.612,24.5,63.56,79,547.0,14,1,3,7,2016,201,19,29,201.58333333333334,1,1,11.014000000000001
2016-07-19 15:00:00,81.59,29.84,23.71,15.328,12.712,24.6,62.89,77,175.0,15,1,3,7,2016,201,19,29,201.625,1,1,10.677333333333335
2016-07-19 16:00:00,77.45,26.16,22.92,15.584,12.786,23.8,62.17,81,104.0,16,1,3,7,2016,201,19,29,201.66666666666666,1,1,10.203333333333333
2016-07-19 17:00:00,49.09,15.92,16.03,10.632,6.508,23.4,61.77,83,24.0,17,1,3,7,2016,201,19,29,201.70833333333334,1,1,7.752
2016-07-19 18:00:00,29.39,9.12,7.97,8.0,4.3,22.9,62.83,89,0.0,18,1,3,7,2016,201,19,29,201.75,0,1,5.689333333333334
2016-07-19 19:00:00,24.19,6.96,5.83,7.864,3.536,22.7,63.04,91,0.0,19,1,3,7,2016,201,19,29,201.79166666666666,0,1,4.332666666666667
2016-07-19 20:00:00,20.76,5.52,4.86,7.12,3.26,22.7,63.04,91,0.0,20,1,3,7,2016,201,19,29,201.83333333333334,0,1,3.984
2016-07-19 21:00:00,19.46,5.2,4.65,6.776,2.834,22.5,62.78,92,0.0,21,1,3,7,2016,201,19,29,201.875,0,1,3.514666666666667
2016-07-20 07:00:00,26.29,6.48,4.7,9.44,5.67,23.4,65.07,90,36.0,7,2,3,7,2016,202,20,29,202.29166666666666,0,1,6.738666666666667
2016-07-20 08:00:00,45.62,10.72,8.46,15.312,11.128,23.5,65.44,90,26.0,8,2,3,7,2016,202,20,29,202.33333333333334,1,1,13.581999999999999
2016-07-20 09:00:00,56.67,16.32,12.39,17.616,10.344,23.6,65.32,89,42.0,9,2,3,7,2016,202,20,29,202.375,1,1,12.331999999999999
2016-07-20 10:00:00,56.61,13.44,12.95,20.168,10.052,23.3,66.13,93,59.0,10,2,3,7,2016,202,20,29,202.41666666666666,1,1,12.118666666666668
2016-07-20 11:00:00,50.18,9.12,10.9,20.912,9.248,23.3,66.13,93,68.0,11,2,3,7,2016,202,20,29,202.45833333333334,1,1,10.985333333333335
2016-07-20 12:00:00,40.47,7.12,9.22,16.096,8.034,23.2,65.76,93,49.0,12,2,3,7,2016,202,20,29,202.5,1,1,10.027333333333333
2016-07-20 13:00:00,42.96,5.92,10.13,17.04,9.87,23.3,66.13,93,17.0,13,2,3,7,2016,202,20,29,202.54166666666666,1,1,10.355333333333334
2016-07-20 14:00:00,49.14,5.92,14.07,18.072,11.078,23.3,66.13,93,0.0,14,2,3,7,2016,202,20,29,202.58333333333334,1,1,9.645333333333333
2016-07-20 15:00:00,49.99,6.48,16.34,15.8,11.37,23.5,66.39,92,0.0,15,2,3,7,2016,202,20,29,202.625,1,1,9.67
2016-07-20 16:00:00,56.79,9.92,16.29,17.584,12.996,23.5,66.39,92,0.0,16,2,3,7,2016,202,20,29,202.66666666666666,1,1,9.799999999999999
2016-07-20 17:00:00,49.29,10.24,16.11,14.488,8.452,23.1,65.86,94,0.0,17,2,3,7,2016,202,20,29,202.70833333333334,1,1,7.690666666666668
2016-07-20 18:00:00,24.66,4.64,6.77,8.96,4.29,23.2,65.76,93,0.0,18,2,3,7,2016,202,20,29,202.75,0,1,5.95
2016-07-20 19:00:00,18.14,3.52,3.76,7.264,3.596,23.3,65.66,92,0.0,19,2,3,7,2016,202,20,29,202.79166666666666,0,1,5.510000000000001
2016-07-20 20:00:00,16.37,2.64,3.99,6.536,3.204,23.2,65.29,92,0.0,20,2,3,7,2016,202,20,29,202.83333333333334,0,1,4.506666666666667
2016-07-20 21:00:00,15.19,2.48,3.24,6.352,3.118,23.2,65.76,93,0.0,21,2,3,7,2016,202,20,29,202.875,0,1,3.760666666666667
2016-07-21 07:00:00,27.6,7.12,3.63,10.88,5.97,23.0,67.81,99,7.0,7,3,3,7,2016,203,21,29,203.29166666666666,0,1,7.097999999999999
2016-07-21 08:00:00,70.17,22.4,11.45,20.776,15.544,23.2,68.11,98,56.0,8,3,3,7,2016,203,21,29,203.33333333333334,1,1,13.157333333333334
2016-07-21 09:00:00,76.47,23.12,17.66,20.176,15.514,23.4,68.4,97,31.0,9,3,3,7,2016,203,21,29,203.375,1,1,11.956666666666665
2016-07-21 10:00:00,66.55,12.0,20.98,21.12,12.45,23.3,68.02,97,37.0,10,3,3,7,2016,203,21,29,203.41666666666666,1,1,11.151333333333334
2016-07-21 11:00:00,63.51,12.96,18.41,20.896,11.244,23.1,67.26,97,62.0,11,3,3,7,2016,203,21,29,203.45833333333334,1,1,10.313333333333333
2016-07-21 12:00:00,44.5,8.8,12.8,14.28,8.62,23.1,67.26,97,113.0,12,3,3,7,2016,203,21,29,203.5,1,1,8.668
2016-07-21 13:00:00,48.32,10.48,11.29,16.624,9.926,23.0,66.88,97,82.0,13,3,3,7,2016,203,21,29,203.54166666666666,1,1,9.338666666666667
2016-07-21 14:00:00,60.28,13.44,14.97,20.288,11.582,22.6,65.39,97,72.0,14,3,3,7,2016,203,21,29,203.58333333333334,1,1,9.207333333333333
2016-07-21 15:00:00,57.09,10.16,15.17,20.48,11.28,22.5,65.02,97,43.0,15,3,3,7,2016,203,21,29,203.625,1,1,9.093333333333334
2016-07-21 16:00:00,56.54,8.72,16.34,18.944,12.536,22.3,64.73,98,0.0,16,3,3,7,2016,203,21,29,203.66666666666666,1,1,8.813333333333334
2016-07-21 17:00:00,41.01,9.6,10.75,11.696,8.964,22.5,65.47,98,0.0,17,3,3,7,2016,203,21,29,203.70833333333334,1,1,8.275333333333334
2016-07-21 18:00:00,27.44,6.48,6.57,8.968,5.422,22.6,66.29,99,0.0,18,3,3,7,2016,203,21,29,203.75,0,1,6.344
2016-07-21 19:00:00,18.34,3.92,2.84,7.376,4.204,22.6,66.29,99,0.0,19,3,3,7,2016,203,21,29,203.79166666666666,0,1,5.181333333333334
2016-07-21 20:00:00,16.66,3.2,3.04,6.632,3.788,22.6,66.29,99,0.0,20,3,3,7,2016,203,21,29,203.83333333333334,0,1,4.244666666666666
2016-07-21 21:00:00,14.31,2.96,2.89,5.36,3.1,22.6,66.29,99,0.0,21,3,3,7,2016,203,21,29,203.875,0,1,3.8200000000000003
2016-07-22 07:00:00,20.67,3.6,3.33,9.072,4.668,23.89,68.82,94,84.0,7,4,3,7,2016,204,22,29,204.29166666666666,0,1,5.538
2016-07-22 08:00:00,38.63,8.72,8.3,13.504,8.106,23.89,66.37,89,73.0,8,4,3,7,2016,204,22,29,204.33333333333334,1,1,11.700000000000001
2016-07-22 09:00:00,50.66,12.8,15.29,13.68,8.89,23.89,66.37,89,45.0,9,4,3,7,2016,204,22,29,204.375,1,1,11.109333333333334
2016-07-22 10:00:00,60.96,18.8,17.74,14.592,9.828,23.89,66.37,89,87.0,10,4,3,7,2016,204,22,29,204.41666666666666,1,1,10.883333333333333
2016-07-22 11:00:00,54.88,15.36,16.71,13.416,9.394,23.89,66.37,89,267.0,11,4,3,7,2016,204,22,29,204.45833333333334,1,1,10.076666666666668
2016-07-22 12:00:00,39.13,8.72,11.79,12.264,6.356,25.0,70.52,89,225.0,12,4,3,7,2016,204,22,29,204.5,1,1,9.689555555666667
2016-07-22 13:00:00,58.25,21.76,11.96,17.208,7.322,25.0,67.9,84,148.0,13,4,3,7,2016,204,22,29,204.54166666666666,1,1,10.205111111
2016-07-22 14:00:00,62.01,19.52,14.57,19.096,8.824,25.0,67.9,84,22.0,14,4,3,7,2016,204,22,29,204.58333333333334,1,1,10.902000000000001
2016-07-22 15:00:00,54.38,12.32,16.79,17.536,7.734,25.0,67.9,84,81.0,15,4,3,7,2016,204,22,29,204.625,1,1,11.612666666666668
2016-07-22 16:00:00,50.12,11.76,15.98,15.24,7.14,25.0,67.9,84,155.0,16,4,3,7,2016,204,22,29,204.66666666666666,1,1,11.450666666666665
2016-07-22 17:00:00,39.27,6.8,15.0,12.104,5.366,25.0,67.9,84,63.0,17,4,3,7,2016,204,22,29,204.70833333333334,1,1,7.293333333333333
2016-07-22 18:00:00,26.36,4.08,8.52,9.32,4.44,23.89,66.37,89,0.0,18,4,3,7,2016,204,22,29,204.75,0,1,5.508666666666667
2016-07-22 19:00:00,21.08,3.28,6.77,7.192,3.838,23.89,68.82,94,0.0,19,4,3,7,2016,204,22,29,204.79166666666666,0,1,3.936666666666667
2016-07-22 20:00:00,18.63,3.76,6.29,5.832,2.748,23.89,68.82,94,0.0,20,4,3,7,2016,204,22,29,204.83333333333334,0,1,3.7426666666666666
2016-07-22 21:00:00,15.21,2.32,5.32,5.008,2.562,23.89,68.82,94,0.0,21,4,3,7,2016,204,22,29,204.875,0,1,2.7093333333333334
2016-07-23 07:00:00,14.88,2.96,5.14,4.432,2.348,25.0,73.14,94,214.0,7,5,3,7,2016,205,23,29,205.29166666666666,0,1,2.252666666666667
2016-07-23 08:00:00,14.91,2.24,5.51,5.0,2.16,25.0,67.9,84,176.0,8,5,3,7,2016,205,23,29,205.33333333333334,1,1,2.388
2016-07-23 09:00:00,19.67,3.36,7.1,7.016,2.194,26.11,72.05,84,311.0,9,5,3,7,2016,205,23,29,205.375,1,1,2.6053333333333337
2016-07-23 10:00:00,36.57,16.8,7.87,9.384,2.516,26.11,69.25,79,546.0,10,5,3,7,2016,205,23,29,205.41666666666666,1,1,2.5806666666666667
2016-07-23 11:00:00,26.51,6.48,10.37,7.232,2.428,25.0,62.69,74,229.0,11,5,3,7,2016,205,23,29,205.45833333333334,1,1,2.7133333333333334
2016-07-23 12:00:00,18.18,2.56,8.31,4.88,2.43,26.11,67.02,75,637.0,12,5,3,7,2016,205,23,29,205.5,1,1,2.5406666666666666
2016-07-23 13:00:00,18.29,4.24,6.91,4.888,2.252,26.11,64.24,70,139.0,13,5,3,7,2016,205,23,29,205.54166666666666,1,1,2.48
2016-07-23 14:00:00,18.6,3.52,7.58,5.328,2.172,25.0,62.69,74,0.0,14,5,3,7,2016,205,23,29,205.58333333333334,1,1,2.287333333333333
2016-07-23 15:00:00,18.18,2.96,7.5,5.624,2.096,26.11,72.05,84,46.0,15,5,3,7,2016,205,23,29,205.625,1,1,2.337333333333333
2016-07-23 16:00:00,19.85,3.6,8.46,5.328,2.462,26.11,74.86,89,5.0,16,5,3,7,2016,205,23,29,205.66666666666666,1,1,2.247333333333333
2016-07-23 17:00:00,18.17,2.96,7.48,5.392,2.338,25.0,70.52,89,1.0,17,5,3,7,2016,205,23,29,205.70833333333334,1,1,2.2106666666666666
2016-07-23 18:00:00,16.33,2.16,6.91,5.016,2.244,25.0,73.14,94,0.0,18,5,3,7,2016,205,23,29,205.75,0,1,2.1326666666666667
2016-07-23 19:00:00,17.39,2.88,6.77,5.488,2.252,25.0,73.14,94,0.0,19,5,3,7,2016,205,23,29,205.79166666666666,0,1,2.0706666666666664
2016-07-23 20:00:00,17.84,2.08,6.9,6.76,2.1,25.0,73.14,94,0.0,20,5,3,7,2016,205,23,29,205.83333333333334,0,1,2.086
2016-07-23 21:00:00,15.37,2.0,6.71,4.736,1.924,25.0,73.14,94,0.0,21,5,3,7,2016,205,23,29,205.875,0,1,1.9753333333333334
2016-07-24 07:00:00,15.76,2.08,7.08,4.44,2.16,25.0,73.14,94,292.0,7,6,3,7,2016,206,24,29,206.29166666666666,0,0,1.86
2016-07-24 08:00:00,17.25,3.12,7.15,4.512,2.468,25.0,67.9,84,330.0,8,6,3,7,2016,206,24,29,206.33333333333334,1,0,2.255333333333333
2016-07-24 09:00:00,21.21,5.76,7.84,4.856,2.754,26.11,67.02,75,535.0,9,6,3,7,2016,206,24,29,206.375,1,0,2.414
2016-07-24 10:00:00,23.13,5.84,9.47,5.128,2.692,25.0,62.69,74,603.0,10,6,3,7,2016,206,24,29,206.41666666666666,1,0,2.6406666666666667
2016-07-24 11:00:00,20.72,4.32,8.94,4.848,2.612,26.11,62.02,66,364.0,11,6,3,7,2016,206,24,29,206.45833333333334,1,0,2.426
2016-07-24 12:00:00,20.93,4.24,9.1,5.064,2.526,25.0,58.55,66,612.0,12,6,3,7,2016,206,24,29,206.5,1,0,2.277333333333333
2016-07-24 13:00:00,21.26,4.4,9.42,5.072,2.368,26.11,62.02,66,598.0,13,6,3,7,2016,206,24,29,206.54166666666666,1,0,2.28
2016-07-24 14:00:00,23.34,6.8,8.92,5.112,2.508,25.0,58.55,66,458.0,14,6,3,7,2016,206,24,29,206.58333333333334,1,0,2.2846666666666664
2016-07-24 15:00:00,24.87,5.92,10.96,5.224,2.766,25.0,58.55,66,290.0,15,6,3,7,2016,206,24,29,206.625,1,0,2.3800000000000003
2016-07-24 16:00:00,24.98,6.4,10.41,5.416,2.754,25.0,62.69,74,177.0,16,6,3,7,2016,206,24,29,206.66666666666666,1,0,2.5126666666666666
2016-07-24 17:00:00,20.23,3.76,8.31,5.608,2.552,25.0,65.29,79,45.0,17,6,3,7,2016,206,24,29,206.70833333333334,1,0,2.472
2016-07-24 18:00:00,18.99,3.12,7.86,5.36,2.65,25.0,70.52,89,0.0,18,6,3,7,2016,206,24,29,206.75,0,0,2.3320000000000003
2016-07-24 19:00:00,19.38,4.16,6.92,5.52,2.78,25.0,70.52,89,0.0,19,6,3,7,2016,206,24,29,206.79166666666666,0,0,2.6873333333333336
2016-07-24 20:00:00,18.01,3.28,6.35,5.528,2.852,25.0,73.14,94,0.0,20,6,3,7,2016,206,24,29,206.83333333333334,0,0,2.728666666666667
2016-07-24 21:00:00,16.54,3.28,5.37,5.488,2.402,25.0,73.14,94,0.0,21,6,3,7,2016,206,24,29,206.875,0,0,2.13
2016-07-25 07:00:00,25.1,6.72,5.61,7.136,5.634,26.8,77.07,88,256.0,7,0,3,7,2016,207,25,30,207.29166666666666,0,0,5.212
2016-07-25 08:00:00,72.91,27.84,21.17,14.024,9.876,28.8,78.96,78,404.0,8,0,3,7,2016,207,25,30,207.33333333333334,1,0,9.897333333333334
2016-07-25 09:00:00,95.65,31.28,40.19,14.416,9.764,29.4,75.25,69,519.0,9,0,3,7,2016,207,25,30,207.375,1,0,8.887333333333332
2016-07-25 10:00:00,102.42,31.68,46.32,14.464,9.956,29.7,73.61,65,617.0,10,0,3,7,2016,207,25,30,207.41666666666666,1,0,8.667333333333334
2016-07-25 11:00:00,97.59,29.52,44.69,14.16,9.22,30.4,74.02,62,655.0,11,0,3,7,2016,207,25,30,207.45833333333334,1,0,8.200666666666667
2016-07-25 12:00:00,80.14,23.52,36.79,12.128,7.702,30.8,75.47,62,638.0,12,0,3,7,2016,207,25,30,207.5,1,0,6.924666666666667
2016-07-25 13:00:00,81.28,25.2,35.85,12.216,8.014,31.0,76.2,62,594.0,13,0,3,7,2016,207,25,30,207.54166666666666,1,0,7.663333333333334
2016-07-25 14:00:00,93.75,28.32,43.15,13.584,8.696,31.7,76.48,59,487.0,14,0,3,7,2016,207,25,30,207.58333333333334,1,0,8.430666666666667
2016-07-25 15:00:00,92.67,28.56,41.56,13.664,8.886,31.4,76.92,61,220.0,15,0,3,7,2016,207,25,30,207.625,1,0,8.327333333333334
2016-07-25 16:00:00,88.18,28.64,35.8,14.424,9.316,29.9,77.15,69,149.0,16,0,3,7,2016,207,25,30,207.66666666666666,1,0,8.359333333333334
2016-07-25 17:00:00,69.48,22.4,28.35,10.864,7.866,29.0,77.09,74,2.0,17,0,3,7,2016,207,25,30,207.70833333333334,1,0,6.609999999999999
2016-07-25 18:00:00,47.31,16.08,16.79,9.016,5.424,28.4,78.0,79,0.0,18,0,3,7,2016,207,25,30,207.75,0,0,4.853333333333333
2016-07-25 19:00:00,32.46,11.12,9.27,8.408,3.662,26.9,76.89,87,0.0,19,0,3,7,2016,207,25,30,207.79166666666666,0,0,3.8986666666666667
2016-07-25 20:00:00,22.83,8.24,5.32,6.664,2.606,26.2,76.35,91,0.0,20,0,3,7,2016,207,25,30,207.83333333333334,0,0,3.3520000000000003
2016-07-25 21:00:00,19.16,5.52,5.42,5.792,2.428,25.2,75.55,97,0.0,21,0,3,7,2016,207,25,30,207.875,0,0,2.5466666666666664
2016-07-26 07:00:00,27.02,8.24,5.32,7.728,5.732,24.1,68.63,92,43.0,7,1,3,7,2016,208,26,30,208.29166666666666,0,1,6.356000000000001
2016-07-26 08:00:00,72.24,26.64,17.65,15.568,12.382,24.0,69.24,94,43.0,8,1,3,7,2016,208,26,30,208.33333333333334,1,1,13.31
2016-07-26 09:00:00,89.6,37.36,23.13,16.24,12.87,24.7,70.92,92,77.0,9,1,3,7,2016,208,26,30,208.375,1,1,12.552
2016-07-26 10:00:00,68.27,17.92,23.45,15.944,10.956,25.2,72.35,91,66.0,10,1,3,7,2016,208,26,30,208.41666666666666,1,1,12.33
2016-07-26 11:00:00,65.87,16.88,23.19,15.536,10.264,24.7,70.41,91,87.0,11,1,3,7,2016,208,26,30,208.45833333333334,1,1,11.283999999999999
2016-07-26 12:00:00,53.01,12.96,19.45,12.232,8.368,25.8,72.52,87,205.0,12,1,3,7,2016,208,26,30,208.5,1,1,9.581999999999999
2016-07-26 13:00:00,62.79,16.8,22.41,13.288,10.292,24.9,71.18,91,32.0,13,1,3,7,2016,208,26,30,208.54166666666666,1,1,10.885333333333334
2016-07-26 14:00:00,77.28,19.92,29.49,16.36,11.51,24.9,71.18,91,93.0,14,1,3,7,2016,208,26,30,208.58333333333334,1,1,12.206000000000001
2016-07-26 15:00:00,70.66,16.0,27.23,16.264,11.166,25.0,72.09,92,23.0,15,1,3,7,2016,208,26,30,208.625,1,1,11.966666666666669
2016-07-26 16:00:00,69.59,15.76,26.25,16.504,11.076,24.9,72.22,93,0.0,16,1,3,7,2016,208,26,30,208.66666666666666,1,1,12.053333333333333
2016-07-26 17:00:00,50.36,12.8,17.43,13.136,6.994,24.9,71.7,92,0.0,17,1,3,7,2016,208,26,30,208.70833333333334,1,1,8.294666666666666
2016-07-26 18:00:00,29.33,4.48,10.03,10.568,4.252,24.6,70.03,91,0.0,18,1,3,7,2016,208,26,30,208.75,0,1,6.553333333333334
2016-07-26 19:00:00,24.89,3.6,7.35,9.736,4.204,24.4,68.25,89,0.0,19,1,3,7,2016,208,26,30,208.79166666666666,0,1,5.817333333333334
2016-07-26 20:00:00,21.32,2.48,5.93,8.888,4.022,24.4,68.25,89,0.0,20,1,3,7,2016,208,26,30,208.83333333333334,0,1,5.580666666666667
2016-07-26 21:00:00,15.9,1.92,5.05,6.328,2.602,24.4,68.25,89,0.0,21,1,3,7,2016,208,26,30,208.875,0,1,5.466
2016-07-27 07:00:00,21.6,6.08,4.9,6.32,4.3,24.2,64.03,82,170.0,7,2,3,7,2016,209,27,30,209.29166666666666,0,1,2.722
2016-07-27 08:00:00,37.7,12.72,10.52,9.448,5.012,24.9,64.43,78,231.0,8,2,3,7,2016,209,27,30,209.33333333333334,1,1,3.4913333333333334
2016-07-27 09:00:00,52.29,15.76,19.79,10.168,6.572,26.2,65.66,72,384.0,9,2,3,7,2016,209,27,30,209.375,1,1,3.797333333333334
2016-07-27 10:00:00,58.07,16.48,23.67,10.384,7.536,27.0,66.08,68,687.0,10,2,3,7,2016,209,27,30,209.41666666666666,1,1,3.7046666666666668
2016-07-27 11:00:00,51.85,14.4,21.87,9.136,6.444,28.0,67.03,64,592.0,11,2,3,7,2016,209,27,30,209.45833333333334,1,1,3.4726666666666666
2016-07-27 12:00:00,41.61,12.0,16.91,8.296,4.404,28.2,67.07,63,358.0,12,2,3,7,2016,209,27,30,209.5,1,1,2.9760000000000004
2016-07-27 13:00:00,43.69,13.92,16.4,8.392,4.978,28.2,67.7,64,638.0,13,2,3,7,2016,209,27,30,209.54166666666666,1,1,2.9446666666666665
2016-07-27 14:00:00,52.59,15.76,21.36,9.584,5.886,28.3,67.41,63,498.0,14,2,3,7,2016,209,27,30,209.58333333333334,1,1,2.9106666666666663
2016-07-27 15:00:00,45.29,12.85,19.05,0.0,13.39,28.7,70.06,65,263.0,15,2,3,7,2016,209,27,30,209.625,1,1,2.783333333333333
2016-07-27 16:00:00,34.99,9.95,13.74,0.0,11.3,27.9,69.79,69,191.0,16,2,3,7,2016,209,27,30,209.66666666666666,1,1,2.6573333333333333
2016-07-27 17:00:00,24.7,7.04,8.44,6.16,3.06,26.4,69.18,77,1.0,17,2,3,7,2016,209,27,30,209.70833333333334,1,1,2.6486666666666667
2016-07-27 18:00:00,20.31,5.68,5.1,6.704,2.826,26.1,69.77,80,0.0,18,2,3,7,2016,209,27,30,209.75,0,1,2.4793333333333334
2016-07-27 19:00:00,15.16,1.76,4.01,6.752,2.638,25.7,68.86,81,0.0,19,2,3,7,2016,209,27,30,209.79166666666666,0,1,2.5993333333333335
2016-07-27 20:00:00,13.56,1.68,2.48,6.792,2.608,25.1,67.74,83,0.0,20,2,3,7,2016,209,27,30,209.83333333333334,0,1,2.212
2016-07-27 21:00:00,11.18,1.6,2.25,5.224,2.106,24.7,66.3,83,0.0,21,2,3,7,2016,209,27,30,209.875,0,1,2.042666666666667
2016-07-28 07:00:00,20.05,7.04,4.22,5.64,3.15,27.9,71.66,72,199.0,7,3,3,7,2016,210,28,30,210.29166666666666,0,1,2.489333333333333
2016-07-28 08:00:00,43.55,15.2,16.11,7.048,5.192,29.1,74.8,70,424.0,8,3,3,7,2016,210,28,30,210.33333333333334,1,1,4.731333333333333
2016-07-28 09:00:00,61.82,20.32,26.68,8.976,5.844,29.8,76.07,68,297.0,9,3,3,7,2016,210,28,30,210.375,1,1,4.632666666666666
2016-07-28 10:00:00,64.49,22.8,27.1,8.648,5.942,29.1,73.47,68,351.0,10,3,3,7,2016,210,28,30,210.41666666666666,1,1,4.172
2016-07-28 11:00:00,61.22,18.72,27.66,9.288,5.552,30.7,72.91,59,673.0,11,3,3,7,2016,210,28,30,210.45833333333334,1,1,3.7426666666666666
2016-07-28 12:00:00,52.66,15.44,23.89,8.344,4.986,29.6,72.57,64,626.0,12,3,3,7,2016,210,28,30,210.5,1,1,3.1526666666666667
2016-07-28 13:00:00,52.55,15.92,24.1,7.256,5.274,29.2,74.51,69,556.0,13,3,3,7,2016,210,28,30,210.54166666666666,1,1,3.424666666666667
2016-07-28 14:00:00,53.02,18.96,20.66,7.968,5.432,30.2,74.02,63,492.0,14,3,3,7,2016,210,28,30,210.58333333333334,1,1,4.084666666666666
2016-07-28 15:00:00,35.14,7.76,14.89,7.688,4.802,30.2,69.05,56,379.0,15,3,3,7,2016,210,28,30,210.625,1,1,4.002666666666666
2016-07-28 16:00:00,46.64,17.2,16.92,8.104,4.416,29.0,70.45,64,231.0,16,3,3,7,2016,210,28,30,210.66666666666666,1,1,2.872666666666667
2016-07-28 17:00:00,33.77,6.88,16.51,6.912,3.468,27.7,70.93,72,80.0,17,3,3,7,2016,210,28,30,210.70833333333334,1,1,2.2766666666666664
2016-07-28 18:00:00,24.68,3.68,11.84,6.04,3.12,27.1,69.37,73,0.0,18,3,3,7,2016,210,28,30,210.75,0,1,2.685333333333334
2016-07-28 19:00:00,26.53,5.04,11.28,6.872,3.338,25.9,70.7,83,0.0,19,3,3,7,2016,210,28,30,210.79166666666666,0,1,2.8200000000000003
2016-07-28 20:00:00,24.99,2.08,11.98,7.248,3.682,25.8,70.87,84,0.0,20,3,3,7,2016,210,28,30,210.83333333333334,0,1,2.6346666666666665
2016-07-28 21:00:00,21.21,2.24,9.24,6.84,2.89,25.7,68.86,81,0.0,21,3,3,7,2016,210,28,30,210.875,0,1,2.5446666666666666
2016-07-29 07:00:00,18.18,3.04,8.13,4.584,2.426,24.6,74.13,99,48.0,7,4,3,7,2016,211,29,30,211.29166666666666,0,1,2.5095555556666667
2016-07-29 08:00:00,34.55,10.24,13.2,7.264,3.846,25.2,76.08,98,51.0,8,4,3,7,2016,211,29,30,211.33333333333334,1,1,3.547777777666667
2016-07-29 09:00:00,51.19,15.52,21.33,8.608,5.732,26.5,78.17,92,135.0,9,4,3,7,2016,211,29,30,211.375,1,1,4.535333333333333
2016-07-29 10:00:00,55.97,15.6,26.07,8.776,5.524,26.2,75.79,90,344.0,10,4,3,7,2016,211,29,30,211.41666666666666,1,1,4.770666666666667
2016-07-29 11:00:00,54.99,15.76,25.55,8.968,4.712,27.3,77.32,85,372.0,11,4,3,7,2016,211,29,30,211.45833333333334,1,1,5.257333333333333
2016-07-29 12:00:00,42.84,12.16,19.7,7.272,3.708,28.5,79.05,80,527.0,12,4,3,7,2016,211,29,30,211.5,1,1,5.344
2016-07-29 13:00:00,42.78,11.84,20.16,6.904,3.876,29.3,79.63,76,491.0,13,4,3,7,2016,211,29,30,211.54166666666666,1,1,5.745333333333334
2016-07-29 14:00:00,48.75,14.4,22.88,7.36,4.11,29.2,79.9,77,449.0,14,4,3,7,2016,211,29,30,211.58333333333334,1,1,6.259333333333333
2016-07-29 15:00:00,47.23,13.44,21.92,7.608,4.262,28.7,79.21,79,315.0,15,4,3,7,2016,211,29,30,211.625,1,1,6.469333333333332
2016-07-29 16:00:00,44.82,11.12,21.76,7.736,4.204,25.8,73.63,89,56.0,16,4,3,7,2016,211,29,30,211.66666666666666,1,1,5.748
2016-07-29 17:00:00,35.79,8.0,17.21,6.736,3.844,24.7,71.96,94,4.0,17,4,3,7,2016,211,29,30,211.70833333333334,1,1,4.806
2016-07-29 18:00:00,24.53,5.04,10.49,5.64,3.36,24.4,71.29,95,0.0,18,4,3,7,2016,211,29,30,211.75,0,1,3.4386666666666668
2016-07-29 19:00:00,16.08,2.96,5.82,4.76,2.54,24.2,71.01,96,0.0,19,4,3,7,2016,211,29,30,211.79166666666666,0,1,2.7253333333333334
2016-07-29 20:00:00,12.34,2.96,3.05,4.256,2.074,24.1,71.11,97,0.0,20,4,3,7,2016,211,29,30,211.83333333333334,0,1,2.27
2016-07-29 21:00:00,11.58,2.8,2.52,4.248,2.012,24.1,71.11,97,0.0,21,4,3,7,2016,211,29,30,211.875,0,1,2.1446666666666667
2016-07-30 07:00:00,11.77,3.12,2.57,4.136,1.944,24.2,72.51,99,56.0,7,5,3,7,2016,212,30,30,212.29166666666666,0,1,2.3553333333333333
2016-07-30 08:00:00,12.92,4.08,2.8,4.112,1.928,24.5,73.21,98,118.0,8,5,3,7,2016,212,30,30,212.33333333333334,1,1,2.85
2016-07-30 09:00:00,15.39,6.4,2.61,4.368,2.012,25.5,74.07,92,186.0,9,5,3,7,2016,212,30,30,212.375,1,1,3.005333333333333
2016-07-30 10:00:00,16.8,3.92,6.48,4.48,1.92,25.6,75.02,93,209.0,10,5,3,7,2016,212,30,30,212.41666666666666,1,1,3.0060000000000002
2016-07-30 11:00:00,16.09,2.8,7.07,4.272,1.948,26.7,76.67,88,391.0,11,5,3,7,2016,212,30,30,212.45833333333334,1,1,2.941333333333333
2016-07-30 12:00:00,20.2,4.08,9.68,4.4,2.04,27.7,77.71,83,412.0,12,5,3,7,2016,212,30,30,212.5,1,1,2.4793333333333334
2016-07-30 13:00:00,20.1,4.48,8.8,4.752,2.068,26.9,75.71,85,429.0,13,5,3,7,2016,212,30,30,212.54166666666666,1,1,2.4773333333333336
